tuyen,chieu_di,thu_tu,ma_ben,ten_ben,stop_lat,stop_lon
93,1,22,6171,MOORSLEDE,50.877518,4.350310
93,1,23,4118F,BOCKSTAEL,50.877554,4.347198
93,1,24,6172,JACOBS FONTAINE,50.878928,4.342935
93,1,25,6552,FOYER JETTOIS,50.879035,4.338118
93,1,26,5090F,CIM. DE JETTE,50.880077,4.334920
93,1,27,5092F,GUILL. DE GREEF,50.882621,4.335572
93,1,28,5471,HOPITAL BRUGMANN,50.886216,4.333964
93,1,29,5398F,POLYCL. BRUGMANN,50.889208,4.334082
93,1,3,5467,VLEURGAT,50.824108,4.366996
93,1,30,5472,STIENON,50.890881,4.330308
93,1,31,5474,STADE,50.893839,4.331926
93,1,4,5475,BAILLI,50.827628,4.363358
93,1,5,5469,DEFACQZ,50.829416,4.361541
93,1,6,5470,STEPHANIE,50.833183,4.357651
93,1,7,6361,LOUISE,50.835888,4.355039
93,1,8,6352,POELAERT,50.837219,4.353264
93,1,9,6366F,PETIT SABLON,50.839582,4.355735
95,0,1,1781,GRAND-PLACE,50.845003,4.351728
95,0,10,1233,LUXEMBOURG,50.838936,4.372733
95,0,11,1906,IDALIE,50.835179,4.372173
95,0,12,1909,BLYCKAERTS,50.832940,4.374842
95,0,13,4303,GERMOIR,50.829929,4.378660
95,0,14,4304,RODIN,50.827285,4.381952
95,0,15,4305,DELPORTE,50.824183,4.385896
95,0,16,4306,ETTERBEEK GARE,50.821675,4.388989
95,0,17,4307,THYS,50.817848,4.392422
95,0,18,3558,CIM. D'IXELLES,50.816011,4.390576
95,0,19,4308,RELAIS,50.811687,4.393043
95,0,2,2744,MANNEKEN-PIS,50.845749,4.349300
95,0,20,4309,ARCADES,50.810242,4.397021
95,0,21,4310,KEYM,50.809616,4.403442
95,0,22,4311,VANDER ELST,50.805205,4.406721
95,0,23,1453,CALYPSO 2000,50.803007,4.409778
95,0,24,4313,LES 3 TILLEULS,50.802583,4.412501
95,0,25,4314,CERISAIE,50.802617,4.418772
95,0,26,4315,FAUCONNERIE,50.801357,4.422388
95,0,27,4318,WIENER,50.798643,4.419774
95,0,3,1063,CESAR DE PAEPE,50.842901,4.350818
95,0,4,1441,CHAPELLE,50.841605,4.350494
95,0,5,1376B,GRAND SABLON,50.841413,4.353383
95,0,6,1128,PETIT SABLON,50.839898,4.355875
95,0,7,1187,ROYALE,50.841300,4.358156
95,0,8,6433,TRONE,50.840315,4.367127
95,0,9,1729,SCIENCE,50.839842,4.369371
95,1,1,4351,WIENER,50.798677,4.419150
95,1,10,4362,THYS,50.817530,4.392642
95,1,11,4363,ETTERBEEK GARE,50.821900,4.388876
95,1,12,4364,DELPORTE,50.824345,4.385783
95,1,13,4365,RODIN,50.827537,4.381838
95,1,14,4366,GERMOIR,50.829272,4.379696
95,1,15,1981,BLYCKAERTS,50.833175,4.374767
95,1,16,1983,IDALIE,50.836394,4.370789
95,1,17,4367B,LUXEMBOURG,50.838176,4.372821
95,1,18,1776,SCIENCE,50.839925,4.369258
95,1,19,6432,TRONE,50.840537,4.366324
95,1,2,4348,MIRAVAL,50.800227,4.414017
95,1,20,1124,TRONE,50.841632,4.364819
95,1,21,1218,ROYALE,50.841778,4.358713
95,1,22,3630,GRAND SABLON,50.842189,4.354148
95,1,23,1781,GRAND-PLACE,50.845003,4.351728
95,1,24,1781,GRAND-PLACE,50.845003,4.351728
95,1,3,4355,LES 3 TILLEULS,50.802745,4.412870
95,1,4,1455,CALYPSO 2000,50.803124,4.408998
95,1,5,4357,VANDER ELST,50.805415,4.406750
95,1,6,4358,KEYM,50.810030,4.403172
95,1,7,4359,ARCADES,50.810481,4.396748
95,1,8,4360,RELAIS,50.812046,4.392405
95,1,9,3514,CIM. D'IXELLES,50.815966,4.390704
96,0,1,1994,ILE SAINTE-HELENE,50.822456,4.315960
96,0,10,7552,JANSON,50.825353,4.354616
96,0,11,1997,TRINITE,50.824957,4.356898
96,0,12,1997,TRINITE,50.824957,4.356898
96,0,2,2524,CHARROI,50.822309,4.322634
96,0,3,1740,WIELS,50.824145,4.325624
96,0,4,5107B,BERTHELOT,50.824125,4.330971
96,0,5,1730,ROCHEFORT,50.824363,4.336042
96,0,6,1735,COMBAZ,50.825276,4.339113
96,0,7,2333,BARRIERE,50.826834,4.344013
96,0,8,2485,MORIS,50.824419,4.349889
96,0,9,2959,MA CAMPAGNE,50.823006,4.353084
96,1,1,1997,TRINITE,50.824957,4.356898
96,1,10,2556,ILE SAINTE-HELENE,50.823497,4.316113
96,1,11,3681,DIGUE DU CANAL,50.823973,4.310747
96,1,2,2932,MA CAMPAGNE,50.822575,4.354304
96,1,3,2481,MORIS,50.824070,4.351030
96,1,4,6180,BARRIERE,50.826724,4.345252
96,1,5,1708,COMBAZ,50.825241,4.338686
96,1,6,1717,ROCHEFORT,50.824316,4.335555
96,1,7,5111B,BERTHELOT,50.824332,4.330730
96,1,8,2546,WIELS,50.824159,4.325394
96,1,9,2551,CHARROI,50.822171,4.321734
M1,0,1,1136,MERODE,50.839216,4.398528
M1,0,10,1586,ALMA,50.847868,4.455840
M1,0,11,1587,KRAAINEM,50.848390,4.459234
M1,0,12,7831,STOCKEL,50.841207,4.465240
M1,0,2,2283,MONTGOMERY,50.837038,4.408147
M1,0,3,1325,JOSEPH.-CHARLOTTE,50.840110,4.413677
M1,0,4,1330,GRIBAUMONT,50.842234,4.417348
M1,0,5,1331,TOMBERG,50.843338,4.424951
M1,0,6,1529,HYMANS,50.846731,4.431215
M1,0,7,1355,ROODEBEEK,50.847470,4.436562
M1,0,8,1584,KLAKKEDELLE,50.846716,4.442702
M1,0,9,1585,VANDERVELDE,50.847414,4.447702
M1,1,1,7832,STOCKEL,50.841005,4.465527
M1,1,10,1329,JOSEPH.-CHARLOTTE,50.839869,4.412989
M1,1,11,2287,MONTGOMERY,50.838007,4.406021
M1,1,12,7939,MERODE,50.839312,4.399610
M1,1,2,2913,KRAAINEM,50.848652,4.459557
M1,1,3,1639,ALMA,50.848054,4.455359
M1,1,4,1640B,VANDERVELDE,50.847620,4.448299
M1,1,5,1641,KLAKKEDELLE,50.846986,4.443732
M1,1,6,1382,ROODEBEEK,50.847902,4.435729
M1,1,7,1578,HYMANS,50.846876,4.430520
M1,1,8,1332,TOMBERG,50.843533,4.424895
M1,1,9,7859,GRIBAUMONT,50.842620,4.418446
N04,0,1,6442,GARE CENTRALE,50.846506,4.359369
N04,0,10,6355,PALAIS,50.843837,4.360876
N04,0,11,6356,PARC,50.846613,4.362363
N04,0,12,6357,CONGRES,50.850684,4.364438
N04,0,13,6435,BOTANIQUE,50.853536,4.366082
N04,0,14,1592,GILLON,50.855891,4.367190
N04,0,15,6410,SAINTE-MARIE,50.858169,4.368372
N04,0,16,6418,ROBIANO,50.860305,4.371337
N04,0,17,1358,COTEAUX,50.859690,4.376229
N04,0,18,6210,BIENFAITEURS,50.857731,4.383811
N04,0,19,6214,PATRIE,50.856167,4.391746
N04,0,2,2301,ARENBERG,50.849265,4.356881
N04,0,20,2249,MEISER,50.855137,4.397045
N04,0,21,3761,LEOPOLD III,50.857620,4.398496
N04,0,22,3762,FRANS COURTENS,50.859086,4.401334
N04,0,23,3763,PAUL LEDUC,50.860595,4.405199
N04,0,24,3766,OPTIMISME,50.861978,4.409319
N04,0,25,3460,GUILLAUME,50.861101,4.412554
N04,0,26,3272,PADUWA,50.859714,4.414957
N04,0,27,3273,ARTEMIS,50.861570,4.415903
N04,0,28,3274,CIM. DE BRUXELLES,50.864218,4.418716
N04,0,29,3285,DIABLOTINS,50.865371,4.422078
N04,0,3,2595,DE BROUCKERE,50.850504,4.353890
N04,0,30,3401,CIM. DE BRUXELLES,50.864254,4.418196
N04,0,4,1895,BOURSE,50.849239,4.348391
N04,0,5,2578,ANNEESSENS,50.845686,4.346176
N04,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N04,0,7,1376B,GRAND SABLON,50.841413,4.353383
N04,0,8,1128,PETIT SABLON,50.839898,4.355875
N04,0,9,1187,ROYALE,50.841300,4.358156
N04,1,1,3401,CIM. DE BRUXELLES,50.864254,4.418196
N04,1,10,3298,PATRIE,50.856815,4.390652
N04,1,11,3299,BIENFAITEURS,50.858323,4.384610
N04,1,12,1697,COTEAUX,50.859744,4.376436
N04,1,13,3380,ROBIANO,50.860251,4.371221
N04,1,14,6411,SAINTE-MARIE,50.858091,4.368127
N04,1,15,5735,GILLON,50.855891,4.366991
N04,1,16,6438,BOTANIQUE,50.853715,4.365770
N04,1,17,6308,CONGRES,50.850418,4.364228
N04,1,18,3062,ROSA PARKS,50.847297,4.361212
N04,1,19,6442,GARE CENTRALE,50.846506,4.359369
N04,1,2,3210B,ARTEMIS,50.862308,4.416194
N04,1,3,1535,PADUWA,50.859649,4.414209
N04,1,4,3402,GUILLAUME,50.861276,4.412642
N04,1,5,3240,OPTIMISME,50.862106,4.409167
N04,1,6,3704,PAUL LEDUC,50.860542,4.404673
N04,1,7,3705,FRANS COURTENS,50.859167,4.401150
N04,1,8,5308,LEOPOLD III,50.856759,4.397583
N04,1,9,2248,MEISER,50.855289,4.397253
N05,0,1,6442,GARE CENTRALE,50.846506,4.359369
N05,0,10,6355,PALAIS,50.843837,4.360876
N05,0,11,6356,PARC,50.846613,4.362363
N05,0,12,3150,PARC,50.847560,4.363669
N05,0,13,3354,PRESSE,50.848691,4.367960
N05,0,14,1996,MADOU,50.849652,4.369732
N05,0,15,1509,SAINT-JOSSE,50.849751,4.374333
N05,0,16,1510,GUTENBERG,50.849039,4.377279
N05,0,17,1273,AMBIORIX,50.846234,4.383470
N05,0,18,1402B,MICHEL-ANGE,50.845205,4.386602
N05,0,19,1419,GUEUX,50.847115,4.391358
N05,0,2,2301,ARENBERG,50.849265,4.356881
N05,0,20,1403,JAMBLINNE DE MEUX,50.847236,4.393729
N05,0,21,3366,PLASKY,50.850546,4.397406
N05,0,22,6451,DIAMANT,50.849103,4.401571
N05,0,23,1518,LEVIE,50.847919,4.407745
N05,0,24,1519,MAI,50.848322,4.413496
N05,0,25,1520,HEYDENBERG,50.848617,4.417628
N05,0,26,1521,SPEECKAERT,50.848436,4.420326
N05,0,27,1522,VERHEYLEWEGHEN,50.848165,4.425145
N05,0,28,3899,MOONENS,50.848419,4.428830
N05,0,29,1529,HYMANS,50.846731,4.431215
N05,0,3,2595,DE BROUCKERE,50.850504,4.353890
N05,0,30,1355,ROODEBEEK,50.847470,4.436562
N05,0,31,1584,KLAKKEDELLE,50.846716,4.442702
N05,0,32,1585,VANDERVELDE,50.847414,4.447702
N05,0,33,1586,ALMA,50.847868,4.455840
N05,0,34,1587,KRAAINEM,50.848390,4.459234
N05,0,4,1895,BOURSE,50.849239,4.348391
N05,0,5,2578,ANNEESSENS,50.845686,4.346176
N05,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N05,0,7,1376B,GRAND SABLON,50.841413,4.353383
N05,0,8,1128,PETIT SABLON,50.839898,4.355875
N05,0,9,1187,ROYALE,50.841300,4.358156
N05,1,1,1587,KRAAINEM,50.848390,4.459234
N05,1,10,1559,HEYDENBERG,50.848725,4.416464
N05,1,11,1560,MAI,50.848573,4.414546
N05,1,12,1561,LEVIE,50.848054,4.408895
N05,1,13,6454,DIAMANT,50.849234,4.401540
N05,1,14,3367,PLASKY,50.850698,4.397163
N05,1,15,3707,JAMBLINNE DE MEUX,50.848238,4.395036
N05,1,16,3217,GUEUX,50.847320,4.391116
N05,1,17,3218,MARGUERITE,50.847096,4.387396
N05,1,18,2920,AMBIORIX,50.847682,4.383747
N05,1,19,3219,WATERLOO WILSON,50.847808,4.381205
N05,1,2,1639,ALMA,50.848054,4.455359
N05,1,20,1569B,GUTENBERG,50.849132,4.377147
N05,1,21,1570,SAINT-JOSSE,50.849814,4.374063
N05,1,22,1571,MADOU,50.849743,4.369584
N05,1,23,3358,PRESSE,50.847976,4.367781
N05,1,24,3237,PARC,50.847651,4.363550
N05,1,25,3062,ROSA PARKS,50.847297,4.361212
N05,1,26,6442,GARE CENTRALE,50.846506,4.359369
N05,1,3,1640B,VANDERVELDE,50.847620,4.448299
N05,1,4,1641,KLAKKEDELLE,50.846986,4.443732
N05,1,5,1382,ROODEBEEK,50.847902,4.435729
N05,1,6,1578,HYMANS,50.846876,4.430520
N05,1,7,3910,MOONENS,50.848417,4.428607
N05,1,8,1557,VERHEYLEWEGHEN,50.848321,4.424602
N05,1,9,1558,SPEECKAERT,50.848604,4.420268
N06,0,1,6442,GARE CENTRALE,50.846506,4.359369
N06,0,10,4952,PORTE DE NAMUR,50.838883,4.363086
N06,0,11,2681,TRONE,50.840086,4.365335
N06,0,12,3620B,LONDRES,50.837984,4.368667
N06,0,13,1706,IDALIE,50.835920,4.372487
N06,0,14,1728,MUSEUM,50.835745,4.377170
N06,0,15,3922,JOURDAN,50.836250,4.379636
N06,0,16,3159,PARC LEOPOLD,50.839700,4.380593
N06,0,17,1134,NERVIENS,50.839287,4.386635
N06,0,18,1135,GAULOIS,50.838062,4.392801
N06,0,19,1136,MERODE,50.839216,4.398528
N06,0,2,2301,ARENBERG,50.849265,4.356881
N06,0,20,2283,MONTGOMERY,50.837038,4.408147
N06,0,21,1544,LEOPOLD II,50.836077,4.412949
N06,0,22,1545,JULES CESAR,50.834547,4.420311
N06,0,23,1546,CHIEN VERT,50.834697,4.426884
N06,0,24,1500,MUSEE DU TRAM,50.832932,4.432063
N06,0,3,2595,DE BROUCKERE,50.850504,4.353890
N06,0,4,1895,BOURSE,50.849239,4.348391
N06,0,5,2578,ANNEESSENS,50.845686,4.346176
N06,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N06,0,7,1376B,GRAND SABLON,50.841413,4.353383
N06,0,8,1128,PETIT SABLON,50.839898,4.355875
N06,0,9,1726,LOUISE,50.835924,4.356089
N06,1,1,1500,MUSEE DU TRAM,50.832932,4.432063
N06,1,10,3921,JOURDAN,50.837471,4.380280
N06,1,11,1769B,MUSEUM,50.835839,4.374913
N06,1,12,1983,IDALIE,50.836394,4.370789
N06,1,13,3623B,LONDRES,50.838038,4.368766
N06,1,14,2682,TRONE,50.839956,4.366364
N06,1,15,1124,TRONE,50.841632,4.364819
N06,1,16,6355,PALAIS,50.843837,4.360876
N06,1,17,6356,PARC,50.846613,4.362363
N06,1,18,6442,GARE CENTRALE,50.846506,4.359369
N06,1,2,1859,CHIEN VERT,50.834884,4.429254
N06,1,3,1874,JULES CESAR,50.834987,4.420562
N06,1,4,1875,LEOPOLD II,50.836284,4.415514
N06,1,5,2287,MONTGOMERY,50.838007,4.406021
N06,1,6,1156,MERODE,50.839607,4.398226
N06,1,7,1157,GAULOIS,50.838215,4.392560
N06,1,8,1158,NERVIENS,50.839573,4.386044
N06,1,9,3117,PARC LEOPOLD,50.839547,4.380607
N08,0,1,6443,GARE CENTRALE,50.845957,4.358090
N08,0,10,4952,PORTE DE NAMUR,50.838883,4.363086
N08,0,11,2681,TRONE,50.840086,4.365335
N08,0,12,3620B,LONDRES,50.837984,4.368667
N08,0,13,1906,IDALIE,50.835179,4.372173
N08,0,14,1909,BLYCKAERTS,50.832940,4.374842
N08,0,15,4303,GERMOIR,50.829929,4.378660
N08,0,16,4304,RODIN,50.827285,4.381952
N08,0,17,4305,DELPORTE,50.824183,4.385896
N08,0,18,4306,ETTERBEEK GARE,50.821675,4.388989
N08,0,19,4307,THYS,50.817848,4.392422
N08,0,2,2301,ARENBERG,50.849265,4.356881
N08,0,20,3558,CIM. D'IXELLES,50.816011,4.390576
N08,0,21,4308,RELAIS,50.811687,4.393043
N08,0,22,4309,ARCADES,50.810242,4.397021
N08,0,23,4310,KEYM,50.809616,4.403442
N08,0,24,4311,VANDER ELST,50.805205,4.406721
N08,0,25,1453,CALYPSO 2000,50.803007,4.409778
N08,0,26,4313,LES 3 TILLEULS,50.802583,4.412501
N08,0,27,4347,MIRAVAL,50.799796,4.414442
N08,0,28,4349,WIENER,50.798535,4.419065
N08,0,3,2595,DE BROUCKERE,50.850504,4.353890
N08,0,4,1895,BOURSE,50.849239,4.348391
N08,0,5,2578,ANNEESSENS,50.845686,4.346176
N08,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N08,0,7,1376B,GRAND SABLON,50.841413,4.353383
N08,0,8,1128,PETIT SABLON,50.839898,4.355875
N08,0,9,1726,LOUISE,50.835924,4.356089
N08,1,1,4351,WIENER,50.798677,4.419150
N08,1,10,4362,THYS,50.817530,4.392642
N08,1,11,4363,ETTERBEEK GARE,50.821900,4.388876
N08,1,12,4364,DELPORTE,50.824345,4.385783
N08,1,13,4365,RODIN,50.827537,4.381838
N08,1,14,4366,GERMOIR,50.829272,4.379696
N08,1,15,1981,BLYCKAERTS,50.833175,4.374767
N08,1,16,1983,IDALIE,50.836394,4.370789
N08,1,17,3623B,LONDRES,50.838038,4.368766
N08,1,18,2682,TRONE,50.839956,4.366364
N08,1,19,1124,TRONE,50.841632,4.364819
N08,1,2,4348,MIRAVAL,50.800227,4.414017
N08,1,20,3567,ROYALE,50.842748,4.358813
N08,1,21,1003,GARE CENTRALE,50.844659,4.359615
N08,1,3,4355,LES 3 TILLEULS,50.802745,4.412870
N08,1,4,1455,CALYPSO 2000,50.803124,4.408998
N08,1,5,4357,VANDER ELST,50.805415,4.406750
N08,1,6,4358,KEYM,50.810030,4.403172
N08,1,7,4359,ARCADES,50.810481,4.396748
N08,1,8,4360,RELAIS,50.812046,4.392405
N08,1,9,3514,CIM. D'IXELLES,50.815966,4.390704
N09,0,1,6443,GARE CENTRALE,50.845957,4.358090
N09,0,10,3518B,PORTE DE NAMUR,50.837543,4.362009
N09,0,11,3506,QUART.ST-BONIFACE,50.835086,4.363978
N09,0,12,2928,FERNAND COCQ,50.833057,4.366481
N09,0,13,5611,MUSEE D'IXELLES,50.829965,4.369547
N09,0,14,3372,FLAGEY,50.827114,4.372103
N09,0,15,3517,ETANGS D'IXELLES,50.824140,4.373435
N09,0,16,3510B,GEO BERNIER,50.820259,4.377041
N09,0,17,2397,BUYL,50.817442,4.380672
N09,0,18,5407,ULB,50.814061,4.384119
N09,0,19,3514,CIM. D'IXELLES,50.815966,4.390704
N09,0,2,2301,ARENBERG,50.849265,4.356881
N09,0,20,4362,THYS,50.817530,4.392642
N09,0,21,4363,ETTERBEEK GARE,50.821900,4.388876
N09,0,22,4369,ARSENAL,50.825718,4.397862
N09,0,23,1716,STRATEGIE,50.824135,4.400458
N09,0,24,2291B,HANKAR,50.821725,4.405707
N09,0,25,1718B,EGLISE ST-JULIEN,50.820617,4.409552
N09,0,26,1719,VANDROMME,50.819093,4.414807
N09,0,27,1720B,VALDUC,50.817395,4.421282
N09,0,28,1731,AUDERGHEM-SHOP.,50.816646,4.425399
N09,0,29,2050,HERRMANN-DEBROUX,50.812231,4.429126
N09,0,3,2595,DE BROUCKERE,50.850504,4.353890
N09,0,4,1895,BOURSE,50.849239,4.348391
N09,0,5,2578,ANNEESSENS,50.845686,4.346176
N09,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N09,0,7,1376B,GRAND SABLON,50.841413,4.353383
N09,0,8,1128,PETIT SABLON,50.839898,4.355875
N09,0,9,1726,LOUISE,50.835924,4.356089
N09,1,1,3558,CIM. D'IXELLES,50.816011,4.390576
N09,1,10,2964B,QUART.ST-BONIFACE,50.835413,4.363769
N09,1,11,2967B,PORTE DE NAMUR,50.838171,4.361980
N09,1,12,2948,TRONE,50.840674,4.364886
N09,1,13,3567,ROYALE,50.842748,4.358813
N09,1,14,1003,GARE CENTRALE,50.844659,4.359615
N09,1,15,2351,BUYL,50.818914,4.378791
N09,1,16,3562B,GEO BERNIER,50.820853,4.376617
N09,1,17,3570,ETANGS D'IXELLES,50.823690,4.373961
N09,1,18,3572,FLAGEY,50.827754,4.371676
N09,1,19,5612,MUSEE D'IXELLES,50.829785,4.369746
N09,1,2,3559A,ULB,50.813899,4.384459
N09,1,20,2963,FERNAND COCQ,50.833219,4.366552
N09,1,21,2964B,QUART.ST-BONIFACE,50.835413,4.363769
N09,1,22,2967B,PORTE DE NAMUR,50.838171,4.361980
N09,1,23,2948,TRONE,50.840674,4.364886
N09,1,24,3567,ROYALE,50.842748,4.358813
N09,1,25,1003,GARE CENTRALE,50.844659,4.359615
N09,1,3,3525,JEANNE,50.815284,4.383736
N09,1,4,2351,BUYL,50.818914,4.378791
N09,1,5,3562B,GEO BERNIER,50.820853,4.376617
N09,1,6,3570,ETANGS D'IXELLES,50.823690,4.373961
N09,1,7,3572,FLAGEY,50.827754,4.371676
N09,1,8,5612,MUSEE D'IXELLES,50.829785,4.369746
N09,1,9,2963,FERNAND COCQ,50.833219,4.366552
N10,0,1,1005,GARE CENTRALE,50.846832,4.356626
N10,0,10,3518B,PORTE DE NAMUR,50.837543,4.362009
N10,0,11,3506,QUART.ST-BONIFACE,50.835086,4.363978
N10,0,12,2928,FERNAND COCQ,50.833057,4.366481
N10,0,13,5611,MUSEE D'IXELLES,50.829965,4.369547
N10,0,14,3519,FLAGEY,50.828071,4.371200
N10,0,15,1903,BIARRITZ,50.825678,4.369486
N10,0,16,1912,VLEURGAT,50.823557,4.367669
N10,0,17,4705,WASHINGTON,50.821867,4.363587
N10,0,18,6408,LEPOUTRE,50.819959,4.359159
N10,0,19,2122,GEORGES BRUGMANN,50.817163,4.354632
N10,0,2,2301,ARENBERG,50.849265,4.356881
N10,0,20,2846,MARIE DEPAGE,50.813945,4.356293
N10,0,21,2123,CAVELL,50.811716,4.357429
N10,0,22,2124,BRUNARD,50.808012,4.357118
N10,0,23,2125,LANGEVELD,50.806502,4.357331
N10,0,24,1251,HOUZEAU,50.803621,4.358749
N10,0,25,4854C,OBSERVATOIRE,50.799876,4.358382
N10,0,26,4853,MERCURE,50.796415,4.356709
N10,0,27,1623,GARE DE SAINT-JOB,50.794280,4.362192
N10,0,28,2010,PLACE SAINT-JOB,50.793389,4.366686
N10,0,29,1607,ALPHONSE XIII,50.791040,4.368950
N10,0,3,2595,DE BROUCKERE,50.850504,4.353890
N10,0,30,2148,FORT-JACO,50.788971,4.373792
N10,0,4,1895,BOURSE,50.849239,4.348391
N10,0,5,2578,ANNEESSENS,50.845686,4.346176
N10,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N10,0,7,1376B,GRAND SABLON,50.841413,4.353383
N10,0,8,1128,PETIT SABLON,50.839898,4.355875
N10,0,9,1726,LOUISE,50.835924,4.356089
N10,1,1,2150,FORT-JACO,50.789620,4.372651
N10,1,10,2133,CAVELL,50.811185,4.357628
N10,1,11,2847,MARIE DEPAGE,50.814475,4.356109
N10,1,12,2134,GEORGES BRUGMANN,50.816833,4.354964
N10,1,13,6406,LEPOUTRE,50.819878,4.359400
N10,1,14,6453,WASHINGTON,50.821838,4.362820
N10,1,15,1976,VAN EYCK,50.821452,4.366581
N10,1,16,1977,VLEURGAT,50.823501,4.367848
N10,1,17,1986,BIARRITZ,50.825853,4.369757
N10,1,18,3573,FLAGEY,50.828203,4.371163
N10,1,19,5612,MUSEE D'IXELLES,50.829785,4.369746
N10,1,2,5053B,ALPHONSE XIII,50.791229,4.368303
N10,1,20,2963,FERNAND COCQ,50.833219,4.366552
N10,1,21,2964B,QUART.ST-BONIFACE,50.835413,4.363769
N10,1,22,2967B,PORTE DE NAMUR,50.838171,4.361980
N10,1,23,2948,TRONE,50.840674,4.364886
N10,1,24,3567,ROYALE,50.842748,4.358813
N10,1,25,1003,GARE CENTRALE,50.844659,4.359615
N10,1,26,1005,GARE CENTRALE,50.846832,4.356626
N10,1,3,2002,PLACE SAINT-JOB,50.793512,4.366737
N10,1,4,1634,GARE DE SAINT-JOB,50.794282,4.362375
N10,1,5,4804B,MERCURE,50.796825,4.356449
N10,1,6,4857B,OBSERVATOIRE,50.799553,4.358567
N10,1,7,1250,HOUZEAU,50.803050,4.358807
N10,1,8,2131,LANGEVELD,50.806358,4.357586
N10,1,9,2132,BRUNARD,50.807958,4.357175
N11,0,1,6445,GARE CENTRALE,50.845858,4.357294
N11,0,10,5017,STEPHANIE,50.832607,4.356800
N11,0,11,5018,FAIDER,50.829515,4.355850
N11,0,12,6428,JANSON,50.825964,4.354644
N11,0,13,3625B,MA CAMPAGNE,50.823887,4.353452
N11,0,14,2950,PRISON,50.822511,4.346584
N11,0,15,1220,ALBERT,50.821161,4.341972
N11,0,16,5810,TIMMERMANS,50.818572,4.340952
N11,0,17,5811,MOLIERE-LONGCHAMP,50.816262,4.339974
N11,0,18,1648,COGHEN,50.814015,4.339060
N11,0,19,5813,ROOSENDAEL,50.810319,4.337566
N11,0,2,2301,ARENBERG,50.849265,4.356881
N11,0,20,3190,BENS,50.806818,4.336758
N11,0,21,3189,XAVIER DE BUE,50.802727,4.336556
N11,0,22,3188,GLOBE,50.799885,4.336446
N11,0,23,1926B,RITTWEGER,50.798185,4.336239
N11,0,24,2165,JEANNE HERREMAN,50.794343,4.334300
N11,0,25,1604,UCCLE CALEVOET,50.791986,4.332798
N11,0,26,1929,ENGELAND,50.789477,4.333814
N11,0,27,1937,BOURDON,50.786980,4.330689
N11,0,28,1931,BIGARREAUX,50.784248,4.332705
N11,0,29,1932,GRIOTTES,50.781047,4.332395
N11,0,3,2595,DE BROUCKERE,50.850504,4.353890
N11,0,30,1933B,MOENSBERG GARE,50.778935,4.332425
N11,0,31,1939,VIEUX CHEMIN,50.776292,4.334780
N11,0,32,1935,BRAVES,50.773299,4.336027
N11,0,33,1936,GARE DE LINKEBEEK,50.774094,4.338942
N11,0,34,1944,HOSPICES,50.776778,4.339069
N11,0,35,1938,HOMBORCH,50.779610,4.338295
N11,0,4,1895,BOURSE,50.849239,4.348391
N11,0,5,2578,ANNEESSENS,50.845686,4.346176
N11,0,6,1063,CESAR DE PAEPE,50.842901,4.350818
N11,0,7,1376B,GRAND SABLON,50.841413,4.353383
N11,0,8,1128,PETIT SABLON,50.839898,4.355875
N11,0,9,3624B,LOUISE,50.834945,4.355876
N11,1,1,2168,HOMBORCH,50.779458,4.338791
N11,1,10,1961B,ENGELAND,50.788940,4.334006
N11,1,11,1962,UCCLE CALEVOET,50.791242,4.332898
N11,1,12,2166,JEANNE HERREMAN,50.794092,4.334203
N11,1,13,1964,RITTWEGER,50.797648,4.336207
N11,1,14,5853B,GLOBE,50.799455,4.336493
N11,1,15,3191,XAVIER DE BUE,50.803193,4.336665
N11,1,16,3192,BENS,50.806798,4.336843
N11,1,17,5856,ROOSENDAEL,50.810063,4.337543
N11,1,18,1636,COGHEN,50.814107,4.339161
N11,1,19,5858,MOLIERE-LONGCHAMP,50.816405,4.340144
N11,1,2,1953,CABRIS,50.776396,4.342327
N11,1,20,5859,TIMMERMANS,50.818968,4.341236
N11,1,21,1221,ALBERT,50.820955,4.342058
N11,1,22,2965,PRISON,50.822673,4.347875
N11,1,23,2959,MA CAMPAGNE,50.823006,4.353084
N11,1,24,6430,JANSON,50.826009,4.354786
N11,1,25,5066,FAIDER,50.830054,4.356105
N11,1,26,5067,STEPHANIE,50.832778,4.356970
N11,1,27,1087,LOUISE,50.836241,4.354848
N11,1,28,3629,POELAERT,50.838003,4.353594
N11,1,29,1285,PETIT SABLON,50.839354,4.355459
N11,1,3,1954,GARE DE LINKEBEEK,50.774085,4.338772
N11,1,30,3567,ROYALE,50.842748,4.358813
N11,1,31,1003,GARE CENTRALE,50.844659,4.359615
N11,1,32,6445,GARE CENTRALE,50.845858,4.357294
N11,1,4,1955,BRAVES,50.773632,4.335874
N11,1,5,1963,VIEUX CHEMIN,50.776441,4.334839
N11,1,6,1957B,MOENSBERG GARE,50.779087,4.332411
N11,1,7,1958B,GRIOTTES,50.780910,4.332439
N11,1,8,1959,BIGARREAUX,50.784023,4.332988
N11,1,9,1965,BOURDON,50.787330,4.330532
